"timestamp","AI-K530N","total_cod_mgcod_per_gvss","total_pn_to_ps","lb_cod_mgcod_per_gvss","lb_proteins_mg_per_gvss","lb_carbs_mg_per_gvss","tb_cod_mgcod_per_gvss","tb_proteins_mg_per_gvss","tb_carbs_mgcarb_per_gvss","tb_pn_to_ps","CLARIFIER_X_SLR","CLARIFIER_X_SOR","NABX_CPASS_TOTAL_COD","NABX_CPASS_TKNH","NABX_CPASS_TSS","NABX_CPASS_VSS","ABXA_DO","ABXB_DO","ABXC_DO","ABXA_NO5","ABXA_NH3","ABXC_NH3","ABXC_MLSS","ABX_INF_FLOW","ABX_MLR_FLOW","ABXA_AIRFLOW","ABXB_AIRFLOW","ABXC_AIRFLOW","SCX_BLANKET","NABX_CPASS_dSVI30","NABX_CPASS_dSVI5","NABX_CLARIFIER_EFFLUENT_TOTAL_COD","NABX_CLARIFIER_EFFLUENT_NH3","NABX_CLARIFIER_EFFLUENT_NO2","NABX_CLARIFIER_EFFLUENT_NO5","NABX_CLARIFIER_EFFLUENT_OP","NABX_CLARIFIER_EFFLUENT_PWS","NABX_CLARIFIER_EFFLUENT_PW","NABX_CLARIFIER_EFFLUENT_TKNH","NABX_CLARIFIER_EFFLUENT_TSS","NABX_CLARIFIER_EFFLUENT_VSS","NSEC ACTUAL ASRT (days)","Solids Wasted via Effluent (tpd)","Solids Wasted via SWAS (tpd)","Solids Wasted via WAS (tpd)","NSEC MIN ASRT (days)","Total Solids Wasted (tpd)","NSI Soluble COD (LAB) (mg/L)","NSI Total COD (LAB) (mg/L)","NSI E. coli (LAB) (EC/100mL)","NSI NH3A (LAB) (mg/L)","NSI NO2 (LAB) (mg/L)","NSI NO5 (LAB) (mg/L)","NSI OP (LAB) (mg/L)","NSI PWS (LAB) (mg/L)","NSI PW (LAB) (mg/L)","NSI TKNH (LAB) (mg/L)","NSI TSS (LAB) (mg/L)","NSI TVAH (LAB) (mg/L)","NSI VSS (LAB) (mg/L)","NSEC EFF TSS (mg/L)","NSI NH3 (mg N/L)","NSI TSS (mg/L)","NSI COD (mg/L)","NSI sCOD (mg/L)","NSI FLOW (MGD)","NSI TEMP (C)","NAB2_ASRT","ASRT_d","Floc_SRT_d","Granule_SRT_d","AGS_Weighted_SRT_d","Floc_percent","Granule_percent","system"
2023-06-20,9.18719261006945,551.2,2.8,143.3333333,29.25789474,9.168421053,407.8947368,143.5491228,52.57017544,2.73,23.15528905,809.8662154,3680,349,2640,2340,0.8785473904,1.475560472,1.423536664,0.8995127065,10.48251857,1.638982716,3437.810348,1.461064601,16.07154149,1364.235223,2788.674655,3381.965821,1.858439527,84.0493851,164.444443,54,2.54,0.86,5.54,0.03,0.12,0.54,4.5,17,14,11.92160797,3.081564148,19.18146427,0,5.530300375,22.2613104,249,397,6870000,32.9,0,0,2.97,3.17,4.5,42.2,85,66,80,10.79825865,37.10160124,99.08433491,449.7780576,288.4855077,70.06277466,15.06899978,4.918392417,4.951025022,4.383980154,10.07580886,5.537970626,79.72548838,20.27451162,"2"
2023-05-18,23.497548755833,551.2,2.8,143.3333333,29.25789474,9.168421053,407.8947368,143.5491228,52.57017544,2.73,20.55137102,840.1856181,5720,330,4070,3440,1.734687939,1.982733506,1.411663576,0.3461995333,10.31561507,1.208176078,2934.397271,7.368755695e-05,16.0576808,1501.99484,2543.776003,2252.745452,1.906463074,173.218124,334.3513,44,0,0.09,5.01,0.03,0.11,0.61,2.7,17,17,5.0511446,2.261123484,20.495296,25.91823642,4.633845647,48.64956686,159,270,4610000,24.5,0,0,2.24,2.25,3.54,33.9,73,42,67,6.292289803,74.4212696,69.70431132,405.198122,216.0836474,86.9659606,16.97058933,4.429366516,4.951025022,4.383980154,10.07580886,5.537970626,79.72548838,20.27451162,"2"
2022-09-11,6.51727723193345,551.2,2.8,143.3333333,29.25789474,9.168421053,407.8947368,143.5491228,52.57017544,2.73,56.33716691,1406.796543,7370,535,4680,3840,0.4505078338,0.9034045552,0.5012596245,0.05840447565,8.027198469,0.4858418086,4822.960436,0.004483308807,16.0484974,1370.769604,2249.85069,1651.737976,5.291817985,92.9351349,147.851349,28,3.92,0.68,3.08,0.06,0.09,0.18,6,14,12,3.578125477,2.129588718,43.77070665,0.7583456634,9.939455986,46.65566312,183,333,1.2e+07,29,0.05,0,2.81,2.84,3.91,39.5,63,0,56,9.915984364,59.70042197,78.72266745,467.5330456,238.8176023,55.2346166,22.38570311,10.4227972,4.951025022,4.383980154,10.07580886,5.537970626,79.72548838,20.27451162,"2"
2022-09-13,6.42904417620346,551.2,2.8,143.3333333,29.25789474,9.168421053,407.8947368,143.5491228,52.57017544,2.73,59.05623674,1436.396154,7370,535,4680,3840,0.402300856,0.8959491589,0.6997296975,0.04122458004,8.139664334,0.5876045513,4938.70569,0.004483308807,16.04161106,1351.914274,2663.552393,2672.325604,5.934773564,92.9351349,147.851349,28,3.92,0.68,3.08,0.06,0.09,0.18,6,14,12,3.297409296,2.148081236,45.54400423,0.00460391264,9.939455986,47.69844009,124,278,1.2e+07,29.6,0.05,0,3,3.05,4.18,39.4,69,0,61,10.30903094,51.32436017,83.56678038,517.6084303,249.3306386,55.89763138,22.46263571,8.554104087,4.951025022,4.383980154,10.07580886,5.537970626,79.72548838,20.27451162,"2"
2023-01-29,13.3765034668033,551.2,2.8,143.3333333,29.25789474,9.168421053,407.8947368,143.5491228,52.57017544,2.73,30.56133805,1017.964446,5690,311,4090,3390,1.091468529,2.701179934,1.459686787,1.124791587,10.89807598,1.282619601,3607.187285,1.461064601,16.06542566,1266.965804,3000.788499,2374.582603,2.290674979,84.23192,141.662766,140,0.26,0.33,8.8,0.02,0.08,0.67,5.1,19,18,6.369308949,2.143062279,24.5543721,0.001885294103,7.222639473,26.69966554,208,399,6490000,30.5,0.04,0.02,2.99,3.35,5.67,43.2,106,50,101,9.732758845,30.70486923,118.2735667,398.4203911,240.918177,53.43177916,14.86912134,4.476151167,4.951025022,4.383980154,10.07580886,5.537970626,79.72548838,20.27451162,"2"
2023-01-18,17.8733657853333,551.2,2.8,143.3333333,29.25789474,9.168421053,407.8947368,143.5491228,52.57017544,2.73,42.07190418,1193.873866,4190,315,3940,3300,1.333875496,2.29650309,1.690304739,0.9282892609,11.97104297,0.4562088131,4227.960326,1.461064601,16.02366216,1972.356329,3723.736204,3429.799942,3.044386952,89.81767,156.204651,520,0.12,0.19,6.66,3.53,3.56,0.84,2.5,24,24,3.162396193,3.845238347,0.01827608345,35.97066591,4.89059186,39.81144425,198,488,2810000,34.4,0.03,0,3.23,3.4,5.1,47.5,101,71,93,19.30570273,35.14815696,100.3795087,405.9658829,246.1165687,50.41435232,15.51708553,5.142550444,4.951025022,4.383980154,10.07580886,5.537970626,79.72548838,20.27451162,"2"
2022-12-04,14.605107483647,551.2,2.8,143.3333333,29.25789474,9.168421053,407.8947368,143.5491228,52.57017544,2.73,44.82197285,1292.597502,5610,401,4420,3660,0.7706659528,2.367582496,1.456812156,0.8083167498,13.09282179,2.341985357,4163.334077,1.461064601,16.06540027,1789.808213,3844.775359,2638.944022,2.588193128,72.10811,109.729729,51,0.14,0.25,8.97,0.02,0.09,0.69,3.2,24,21,5.473701,2.994047065,25.26124003,0.002668677592,9.939455986,28.2583426,173,426,5790000,31,0.03,0,3.56,3.2,4.72,38.7,95,55,87,13.96458525,30.59816439,90.24984532,379.327364,229.5370419,53.14847179,17.90588505,4.418250438,4.951025022,4.383980154,10.07580886,5.537970626,79.72548838,20.27451162,"2"
2022-07-07,7.79278768709155,551.2,2.8,143.3333333,29.25789474,9.168421053,407.8947368,143.5491228,52.57017544,2.73,32.52930105,1133.615665,5060,352,4190,3540,0.5533077299,0.9070953071,0.6973042921,0.007663527209,7.978481763,1.114935488,3445.76733,0.004483308807,15.97827011,1184.161494,1729.565208,2072.626935,2.946722168,70.74678,106.120171,40,2.68,0.44,3.76,0.08,0.11,0.54,4.6,18,14,5.253442287,2.002944792,42.49789557,5.206587231,6.522359232,49.71006597,91,292,8660000,28.3,0.03,0,3.27,3.27,4.71,40.4,70,0,62,6.219491118,29.50520554,82.20817547,451.3791683,238.5830688,77.1647497,20.72020164,5.677245714,4.951025022,4.383980154,10.07580886,5.537970626,79.72548838,20.27451162,"2"
2023-05-10,13.7244426351661,551.2,2.8,143.3333333,29.25789474,9.168421053,407.8947368,143.5491228,52.57017544,2.73,18.27901194,703.0278686,5580,301,1760,1600,1.022587865,1.531339105,1.335257596,0.568381006,12.81130782,1.930204003,3128.785816,0.004777540862,15.01656209,1572.796911,2681.756875,3371.544545,1.684317923,98.96587,168.608536,54,0,0.07,4.42,0.05,0.15,0.66,2.5,18,16,4.325734138,2.074105592,20.16878896,28.50518971,5.457396507,50.76181394,94,249,5480000,33.2,0.03,0,1.6,1.74,3.01,29.5,93,72,85,6.983613806,35.30663844,102.5750814,390.9227946,249.9604371,71.22799121,17.41835535,6.232197852,4.951025022,4.383980154,10.07580886,5.537970626,79.72548838,20.27451162,"2"
2023-04-29,12.2476600210374,551.2,2.8,143.3333333,29.25789474,9.168421053,407.8947368,143.5491228,52.57017544,2.73,17.39272879,643.4822906,4380,277,3340,2840,1.394125404,1.202687311,0.7326034697,0.9621791162,11.3036147,2.152400292,3255.459344,0.0005193505399,16.00723524,1480.980533,1720.739705,1918.889787,1.542821828,103.886795,145.441513,51,0.36,0.24,6.77,0,0.11,0.55,2.7,15,14,5.157610893,1.088744944,21.36662284,26.42722235,5.568434505,48.8871489,195,403,3440000,28.8,0.02,0,2.74,3.04,4.22,40.2,92,40,83,4.19244394,30.12343065,87.69066374,481.858753,304.2342551,62.0337734,16.48875999,6.415655605,4.951025022,4.383980154,10.07580886,5.537970626,79.72548838,20.27451162,"2"
2022-05-15,12.2476600210374,551.2,2.8,143.3333333,29.25789474,9.168421053,407.8947368,143.5491228,52.57017544,2.73,27.26695641,1095.658896,5550,304,3670,3070,0.6687744791,1.046826323,0.9554820013,0.4474273977,7.680405273,0.6465325898,2999.29798,0.004483308807,16.12338898,992.0188445,1445.118455,1631.185243,4.74815147,132.570435,233.94783,58,0.82,0.39,5.37,0.03,0.07,0.57,2.6,14,15,4.53674984,1.90905501,41.7530767,10.99351357,6.546219913,54.65846121,159,340,4350000,29.2,0.03,0.03,3.19,3.26,4.75,40.6,81,0,71,6.498761633,34.90459746,60.38463043,410.9626834,219.0806569,70.43735092,18.07831915,7.544592353,4.951025022,4.383980154,10.07580886,5.537970626,79.72548838,20.27451162,"2"
2023-06-18,10.5376123530452,551.2,2.8,143.3333333,29.25789474,9.168421053,407.8947368,143.5491228,52.57017544,2.73,27.26695641,1095.658896,5550,304,3670,3070,0.6687744791,1.046826323,0.9554820013,0.4474273977,7.680405273,0.6465325898,2999.29798,0.004483308807,16.12338898,992.0188445,1445.118455,1631.185243,4.74815147,132.570435,233.94783,58,0.82,0.39,5.37,0.03,0.07,0.57,2.6,14,15,4.53674984,1.90905501,41.7530767,10.99351357,6.546219913,54.65846121,159,340,4350000,29.2,0.03,0.03,3.19,3.26,4.75,40.6,81,0,71,6.498761633,34.90459746,60.38463043,410.9626834,219.0806569,70.43735092,18.07831915,7.544592353,4.951025022,4.383980154,10.07580886,5.537970626,79.72548838,20.27451162,"2"
2023-01-06,24.240027589023,551.2,2.8,143.3333333,29.25789474,9.168421053,407.8947368,143.5491228,52.57017544,2.73,40.29748205,1183.392942,6260,405,4200,3520,0.9549963108,2.082823547,1.575492152,0.5730664787,8.60899007,0.911096423,4081.530896,1.461064601,16.03975829,1825.304669,3340.91653,3391.79473,2.947172935,80.1714249,135.942856,78,0,0.22,8.79,0.02,0.09,0.84,3.2,26,23,5.461523533,3.114428728,26.75005796,4.712229043e-05,509.5452576,29.86370907,176,381,3260000,31.5,0.03,0,2.72,2.89,4.47,40.5,109,45,96,13.40015386,35.47645712,108.1556135,517.7579312,295.2896513,56.69495359,15.96930175,5.065708261,4.951025022,4.383980154,10.07580886,5.537970626,79.72548838,20.27451162,"2"
2023-02-23,17.1078850939425,551.2,2.8,143.3333333,29.25789474,9.168421053,407.8947368,143.5491228,52.57017544,2.73,19.73049103,691.3470385,5570,293,3300,2780,1.680047126,2.188645791,1.568993047,1.82920308,9.87004712,0.5821022536,3431.68657,1.461064601,16.0563094,1146.293491,2114.49434,2017.141812,1.768335118,81.2932053,133.025238,49,2.1,0.45,5.19,0.03,0.12,0.52,3.9,18,16,13.81911659,2.596614472,13.21696216,0.05285354318,10.7631026,15.87591622,220,451,3650000,29.9,0.02,0,2.97,3.35,5.26,49.6,104,71,94,11.26253536,27.64765271,152.2621114,435.6747424,309.401124,52.52754234,11.71248194,6.554155436,4.951025022,4.383980154,10.07580886,5.537970626,79.72548838,20.27451162,"2"
2022-06-30,11.9454868024818,551.2,2.8,143.3333333,29.25789474,9.168421053,407.8947368,143.5491228,52.57017544,2.73,32.34015042,1136.616727,3570,321,4470,3760,0.5334044178,0.7382177371,0.5889982463,0.002289173953,9.00013317,3.368785652,3414.532141,0.004483308807,15.99829676,1198.30531,1437.016587,1970.899762,3.17923442,78.3638,121.107689,38,2.65,0.63,5.86,0.03,0.07,0.43,4.8,10,11,6.192595959,1.746491872,42.67140634,0,7.805482489,44.41768605,114,313,5790000,29.5,0.05,0,3.04,3.07,4.36,40.1,69,32,62,5.344450099,32.7531709,85.90376769,436.9872094,227.2765819,77.99863072,20.31299959,5.258232042,4.951025022,4.383980154,10.07580886,5.537970626,79.72548838,20.27451162,"2"
2022-06-08,7.99373033892481,551.2,2.8,143.3333333,29.25789474,9.168421053,407.8947368,143.5491228,52.57017544,2.73,29.80284119,1117.984314,5680,355,3620,3040,0.6702733273,0.9430529622,0.6411405926,0.003946549382,8.6990544,0.7170994737,3204.612592,0.004483308807,16.11144575,1044.747866,1504.9539,1570.378623,4.084934395,95.00103,158.335052,45,0.83,0.44,5.72,0.02,0.06,0.54,3.5,18,17,5.138930798,2.577518904,42.8871899,0.1275049506,10.21245087,45.59285795,117,302,6870000,26.2,0.02,0,3.28,3.22,4.76,41.3,85,0,77,8.384497022,33.89664352,73.49432769,460.5303341,237.0638602,74.26643513,18.81870843,4.942738293,6.491704262,6.25689604,13.10188289,6.730797761,93.07665986,6.923340135,"2"
2022-08-11,3.9878059912929,551.2,2.8,143.3333333,29.25789474,9.168421053,407.8947368,143.5491228,52.57017544,2.73,46.05247132,1246.993163,3580,281,3720,3040,0.2316354394,0.9246613478,0.7410610464,0.004125578513,8.512160638,2.740662234,4436.148639,0.004483308807,15.98572996,1164.340684,2254.491682,2732.207195,3.300811918,73.69952,104.046379,25,0,0.06,6.13,0.05,0.09,0.4,1.7,11,12,5.990039349,3.23645104,44.3277758,0,7.907743422,47.56536945,82,269,80000,29.3,0.02,0,3.11,3.13,4.33,35.4,80,0,72,10.72628821,29.74138023,81.82560484,465.7997339,248.3856749,76.12279887,22.38681012,6.124440213,6.491704262,6.25689604,13.10188289,6.730797761,93.07665986,6.923340135,"2"
2022-10-20,4.06253677927894,551.2,2.8,143.3333333,29.25789474,9.168421053,407.8947368,143.5491228,52.57017544,2.73,56.00404139,1493.010173,5820,425,4560,3810,0.514773532,1.612365866,0.8718305706,0.01402450319,10.71980597,0.6847621088,4503.802604,1.461064601,15.97179351,1554.977949,3393.037703,2712.168497,5.089448285,96.40282,146.899536,26,0.39,0.58,7.85,0.02,0.07,0.51,3.8,14,17,4.341585159,1.687995389,32.1964064,0.0007088483074,9.939455986,33.87901865,142,357,8160000,33,0.03,0.03,3.25,3.36,4.46,42.4,94,54,92,8.235852735,33.48471488,92.6779993,464.0112176,256.8940054,53.54754335,21.34861345,6.450095591,6.491704262,6.25689604,13.10188289,6.730797761,93.07665986,6.923340135,"2"
2022-07-24,13.1715297862978,551.2,2.8,143.3333333,29.25789474,9.168421053,407.8947368,143.5491228,52.57017544,2.73,40.89882874,1227.430921,6070,320,4720,4000,0.4918288379,0.9378511102,0.7403287215,0.07732796315,7.642915589,0.6884597537,4003.187875,0.004483308807,16.01103332,1205.25577,1803.059896,2127.311785,3.099424644,63.6075478,91.87757,19,0,0.03,6.02,0.11,0.09,0.33,1.8,8,8,5.989345551,2.441988173,45.63508917,0,14.3334195,48.07856102,107,327,3610000,28.6,0.06,0.17,3.1,3.14,4.57,36.5,72,0,65,8.006508676,34.61959521,79.16266623,442.8489811,233.8951181,73.59587971,21.5870959,6.354248227,6.491704262,6.25689604,13.10188289,6.730797761,93.07665986,6.923340135,"2"
2023-06-28,6.98278066701969,551.2,2.8,143.3333333,29.25789474,9.168421053,407.8947368,143.5491228,52.57017544,2.73,40.89882874,1227.430921,6070,320,4720,4000,0.4918288379,0.9378511102,0.7403287215,0.07732796315,7.642915589,0.6884597537,4003.187875,0.004483308807,16.01103332,1205.25577,1803.059896,2127.311785,3.099424644,63.6075478,91.87757,19,0,0.03,6.02,0.11,0.09,0.33,1.8,8,8,5.989345551,2.441988173,45.63508917,0,14.3334195,48.07856102,107,327,3610000,28.6,0.06,0.17,3.1,3.14,4.57,36.5,72,0,65,8.006508676,34.61959521,79.16266623,442.8489811,233.8951181,73.59587971,21.5870959,6.354248227,6.491704262,6.25689604,13.10188289,6.730797761,93.07665986,6.923340135,"2"
2023-02-19,8.88239355302633,551.2,2.8,143.3333333,29.25789474,9.168421053,407.8947368,143.5491228,52.57017544,2.73,22.25983878,756.8117542,5570,293,3300,2780,1.541881431,2.166125563,1.249901303,1.544463877,9.744485765,0.5139312118,3537.019671,1.461064601,16.05382393,1356.870145,2342.400024,1847.158906,1.843513073,81.2932053,133.025238,49,2.1,0.45,5.19,0.03,0.12,0.52,3.9,18,16,6.400323391,2.034184936,20.65764901,16.34514804,10.25220417,39.02895404,215,470,3650000,29.4,0.02,0,2.59,2.83,4.66,39.4,96,71,92,8.551022096,29.35445052,135.9795083,421.1318902,302.8146161,57.26092674,14.9105589,5.612227374,6.491704262,6.25689604,13.10188289,6.730797761,93.07665986,6.923340135,"2"
2022-06-26,8.53877814863313,551.2,2.8,143.3333333,29.25789474,9.168421053,407.8947368,143.5491228,52.57017544,2.73,29.62250644,1087.307046,5100,322,3600,3040,0.6560975534,0.8357756141,0.585885956,0.2161944996,8.102923628,1.04479429,3273.885977,0.004483308807,16.02943464,1021.016748,1303.191896,1588.514555,3.223236414,78.3638,121.107689,38,2.65,0.63,5.86,0.03,0.07,0.43,4.8,10,11,6.258283615,1.503996621,41.63612346,0.0003279880156,7.886595144,43.14116432,122,316,17300000,29.1,0.05,0,3.11,3.13,4.58,41.5,68,32,63,5.086893885,25.35340823,80.24962571,433.6266161,231.265032,70.42344404,19.84742987,5.314418773,6.491704262,6.25689604,13.10188289,6.730797761,93.07665986,6.923340135,"2"
2022-04-22,24.0659636002393,551.2,2.8,143.3333333,29.25789474,9.168421053,407.8947368,143.5491228,52.57017544,2.73,31.23679195,1065.452632,5120,323,3320,2870,0.379171822,0.8526953357,0.8558588917,0.4925307963,5.41765048,3.798445822,3528.585961,0.004483308807,16.1133218,950.0338895,1471.440833,1632.187085,5.636498746,203.96875,300.9375,41,0,0.1,4.76,0.01,0.05,0.45,4,16,15,7.548670292,2.512655203,33.8830275,0.000485282259,8.430275949,36.39445119,156,348,2480000,33.4,0.03,0.03,3.15,3.15,4.98,42,93,50,82,8.952348417,34.94059594,85.93569273,439.0950784,223.2703158,68.44277438,16.91537214,5.314418773,5.374957024,5.142587193,9.887920721,5.57006121,90.99169712,9.008302879,"2"
2023-04-13,8.39740207675428,551.2,2.8,143.3333333,29.25789474,9.168421053,407.8947368,143.5491228,52.57017544,2.73,17.63663462,627.2588526,4580,245,3813,3230,1.205154479,1.390387333,1.066607389,0.9441994249,11.24349852,0.9396503474,3377.504333,0.001128172442,15.99940643,1556.997048,2155.711722,2440.499135,1.482896818,70.05131,106.920418,52,0.65,1.12,6.03,0.03,0.12,0.44,3.8,13,11,6.568137646,1.525092428,21.5808204,14.82831613,5.497702803,37.97336582,194,400,517000,35.3,0.03,0.22,3.07,3.5,5.09,43.9,100,69,86,6.20121308,36.69269718,104.1230769,411.0211308,262.6342777,59.47047102,16.32758989,4.751958263,5.374957024,5.142587193,9.887920721,5.57006121,90.99169712,9.008302879,"2"
2023-05-16,19.9137620652582,551.2,2.8,143.3333333,29.25789474,9.168421053,407.8947368,143.5491228,52.57017544,2.73,20.22232173,848.4964339,5590,378,4220,3460,1.852916642,1.809619741,1.634607113,0.5904844614,8.714214144,1.046105723,2861.034699,7.368755695e-05,16.05417986,1546.710452,2143.755271,2178.29148,2.079102395,97.5478745,168.832855,44,0,0.07,4.42,0.03,0.11,0.61,2.5,17,17,5.287220478,2.278198247,20.53554114,23.21270761,4.82333341,46.02667823,157,290,6870000,24.2,0,0,2.27,2.26,3.67,35.6,67,42,64,6.328150579,24.94640221,69.85263385,426.9125449,220.1261603,87.79266852,16.70544584,4.348507919,5.207953813,3.357505907,12.84649936,7.922019858,51.89675307,48.10324693,"2"
2023-01-12,15.3745861066838,492.2,2.84,117.37,26.58,7.65,374.79,113.15,41.54,2.72,41.41710333,1192.846182,6150,286,3780,3230,0.601072396,2.314117117,2.038674081,0.9679793618,12.3978533,0.5073276299,4164.346424,1.461064601,16.02000311,1343.742796,3473.930924,3610.896802,2.888301213,86.7915344,154.715347,78,0,0.22,8.79,0.02,0.09,0.84,3.2,26,23,3.014899731,2.57676646,3.88783181,37.27742297,509.5452576,43.73795854,189,420,3810000,32.4,0.03,0,3.01,3.09,4.73,47.3,98,45,87,12.98774673,42.65411819,102.9453898,419.3204308,248.8363228,49.79302461,15.88663695,5.022693537,5.207953813,3.357505907,12.84649936,7.922019858,51.89675307,48.10324693,"2"
2023-06-11,13.0686415905511,492.2,2.84,117.37,26.58,7.65,374.79,113.15,41.54,2.72,41.41710333,1192.846182,6150,286,3780,3230,0.601072396,2.314117117,2.038674081,0.9679793618,12.3978533,0.5073276299,4164.346424,1.461064601,16.02000311,1343.742796,3473.930924,3610.896802,2.888301213,86.7915344,154.715347,78,0,0.22,8.79,0.02,0.09,0.84,3.2,26,23,3.014899731,2.57676646,3.88783181,37.27742297,509.5452576,43.73795854,189,420,3810000,32.4,0.03,0,3.01,3.09,4.73,47.3,98,45,87,12.98774673,42.65411819,102.9453898,419.3204308,248.8363228,49.79302461,15.88663695,6.413884776,5.207953813,3.357505907,12.84649936,7.922019858,51.89675307,48.10324693,"2"
2023-02-14,9.86789570694579,468.1,3.32,110.1666667,23.66316667,6.686666667,357.9166667,113.1076667,34.45933333,3.28,28.64741254,865.3820852,4470,288,3520,2900,1.16961714,1.776985978,0.85034901,0.9341025036,9.304865586,0.5179252605,3971.595401,1.461064601,16.0775213,1466.610662,2507.017297,1904.816768,2.123851646,81.7212143,138.926056,68,0.16,0.22,8.86,0.03,0.11,0.61,3.1,19,17,5.955348015,1.889209669,24.04976593,20.3299355,10.57244201,46.24609091,246,439,121000,31.9,0.02,0.02,2.75,3.05,5.01,43.7,94,59,85,8.41939339,34.7298363,132.6312426,439.4216549,299.8391778,54.95763068,15.14642072,6.205394365,6.676825341,4.956780774,21.62385937,10.52739254,66.57715545,33.42284455,"2"
2022-06-02,33.1595242959132,468.1,3.32,110.1666667,23.66316667,6.686666667,357.9166667,113.1076667,34.45933333,3.28,31.05912326,1144.186986,4680,328,3510,2960,0.6470450738,0.8925524159,0.6607795397,0.1395057077,8.490645881,1.052463021,3264.716929,0.004483308807,16.10882658,1005.723815,1500.513063,1658.785322,5.443642914,117.833336,208.172226,69,0.61,0.34,5.67,0.01,0.06,0.93,2.9,31,27,5.046541691,2.95384228,42.32415174,2.437146678e-06,7.299962529,45.27907597,104,288,5012000,25.1,0.03,0,2.74,2.88,4.39,37,78,0,69,8.930820657,30.74200213,64.35971845,462.5671045,235.7996512,79.55378121,18.18798193,4.703324342,6.676825341,4.956780774,21.62385937,10.52739254,66.57715545,33.42284455,"2"
2022-04-18,16.9274389908048,468.1,3.32,110.1666667,23.66316667,6.686666667,357.9166667,113.1076667,34.45933333,3.28,26.12790404,876.0825176,3860,305,3200,2710,0.3430836298,1.435825458,0.656972506,0.1682173695,9.0891633,2.438772779,3598.446703,11.6670633,16.87594699,953.4382194,1966.008976,1025.760553,5.703439209,203.96875,300.9375,42,0.1,0.16,5.29,0.02,0.08,0.63,2.7,19,16,6.324511528,1.944059824,44.21255227,0.001383391293,6.054809318,46.15791955,142,268,2480000,31.1,0,0,3.39,3.48,5.17,43.7,111,25,97,6.881155509,33.37521506,77.96348085,399.7236843,254.9531452,68.80344343,16.43305421,4.703324342,6.676825341,4.956780774,21.62385937,10.52739254,66.57715545,33.42284455,"2"
2022-04-07,11.1901713598428,468.1,3.32,110.1666667,23.66316667,6.686666667,357.9166667,113.1076667,34.45933333,3.28,25.88436337,888.0323741,6200,454,4860,4150,0.1326118531,1.616843141,1.108250107,0.1153373567,9.689200661,1.196657163,3508.844023,11.80011878,16.86167364,926.4007173,2169.981767,1427.200408,5.679753937,179.190857,312.630859,45,0,0.07,4.42,0.01,0.06,0.34,2.5,10,9,6.0861516,2.219313263,44.18123556,0.001155014066,5.962293384,46.3908435,186,407,4610000,30.8,0.02,0.07,3.08,3.24,4.88,43,87,45,81,7.539805718,31.29506878,91.56561133,492.7000443,307.6378143,73.23508746,15.92187137,4.703324342,6.676825341,4.956780774,21.62385937,10.52739254,66.57715545,33.42284455,"2"
2023-06-10,14.2294944729111,468.1,3.32,110.1666667,23.66316667,6.686666667,357.9166667,113.1076667,34.45933333,3.28,23.84334095,890.2860069,3860,305,3200,2710,2.492839421,1.606384215,0.5514609715,1.059042811,10.6084716,3.236438513,3211.230713,7.368755695e-05,16.05933024,1615.685868,1606.102731,1145.524566,2.270416687,172.291641,285.8475,45,0,0.1,4.76,0.01,0.06,0.34,4,10,9,9.360617638,2.416540771,25.49754271,0.003512093788,6.865979024,27.9167354,171,388,2480000,25.5,0.02,0,3.32,3.37,4.5,41.8,82,45,70,7.490012063,26.18859547,79.11622312,448.0733046,229.7954486,79.56317936,17.99404501,6.539433169,6.676825341,4.956780774,21.62385937,10.52739254,66.57715545,33.42284455,"2"
2022-10-09,5.90883278803941,468.1,3.32,110.1666667,23.66316667,6.686666667,357.9166667,113.1076667,34.45933333,3.28,54.67264287,1452.7893,4270,386,4120,3400,0.529488728,0.8065453398,0.5793841853,0.001744951024,9.439098318,2.156466113,4527.122803,0.004483308807,16.00448717,1609.953401,2297.970509,2223.914522,4.772478054,78.74157,118.112358,51,0.55,0.78,6.41,0.52,0.62,0.96,3.4,16,12,5.459853172,1.692470558,25.81929642,0.06025027787,9.939455986,27.57225083,116,323,1110000,28.2,0.05,0,2.86,3.01,4.2,38.7,71,0,63,8.530292344,25.03196734,81.67599859,446.2450976,242.220744,53.09622355,21.77694009,4.556198264,6.676825341,4.956780774,21.62385937,10.52739254,66.57715545,33.42284455,"2"
2022-05-10,11.8585811644113,468.1,3.32,110.1666667,23.66316667,6.686666667,357.9166667,113.1076667,34.45933333,3.28,27.14505875,1092.221685,4690,326,3810,3130,0.5490409745,1.09238254,0.9079085956,0.3342051515,8.285976056,1.232137551,2988.117544,0.004483308807,16.12960941,1070.866703,1561.920217,1735.778778,3.850490059,132.621246,257.874664,40,0.29,0.31,5.46,0.02,0.06,0.54,2.9,16,16,4.662238598,2.150770669,40.74104438,10.87983592,6.554199415,53.77084772,145,375,5170000,32.6,0.03,0.02,3.45,3.4,4.93,43.2,86,35,79,7.495672837,31.0388315,66.18948704,471.3935113,243.3493261,69.73633836,17.65138711,4.995711639,6.676825341,4.956780774,21.62385937,10.52739254,66.57715545,33.42284455,"2"
